paleoData_TSid,datasetName,archiveType,geo_meanLon,geo_meanLat,geo_siteName,pub1_dataUrl,resolution
NAm_944,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_945,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_946,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_947,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_948,,tree,-138.6,68.6,Spruce Creek,doi.org,1
NAm_961,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_962,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_963,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_964,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_965,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_966,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_967,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_968,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_969,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_970,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_971,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_972,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_973,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_974,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_975,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_976,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_977,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_978,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_979,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_980,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_981,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_982,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_983,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NAm_984,,tree,-111,62.7,Pethai Peninsula,doi.org,1
NPMlaanila2,,tree,27.33333333,68.49166667,Laanila,,1
NPMlaanila3,,tree,27.33333333,68.49166667,Laanila,,1
NPMlaanila4,,tree,27.33333333,68.49166667,Laanila,,1
O2kLR_007,,marine sediment,6.77,78.91,Western Svalbard,doi.org,40.36170213
O2kLR_009,,marine sediment,6.77,78.91,Western Svalbard,doi.org,42.02
O2kLR_017,,marine sediment,-93.93,26.68,"Garrison Basin, Gulf of Mexico",doi.org,23.167
O2kLR_019,,marine sediment,-93.93,26.68,"Garrison Basin, Gulf of Mexico",doi.org,23.167
O2kLR_045,,marine sediment,-17.42,66.55,North Iceland/North Atlantic,doi.org,3.882563107
O2kLR_046,,marine sediment,-17.42,66.55,North Iceland/North Atlantic,doi.org,3.882555243
O2kLR_048,,marine sediment,-27.91,57.45,South Iceland/North Atlantic,doi.org,7.361012296
O2kLR_066,,marine sediment,-83.26,24.33,Dry Tortugas,doi.org,26.57714286
O2kLR_068,,marine sediment,-83.26,24.33,Dry Tortugas,doi.org,26.57714286
O2kLR_074,,marine sediment,-62.8,45.89,"Emerald Basin,OCE326 MC-29D",doi.org,32.63265306
O2kLR_076,,marine sediment,-62.8,45.89,"Emerald Basin,OCE326 MC-29D",doi.org,32.63265306
O2kLR_112,,marine sediment,-10.2685,30.85,"Cape Ghir, NW Africa",doi.org,32.33432432
O2kLR_113,,marine sediment,-10.2685,30.85,"Cape Ghir, NW Africa",doi.org,26.79284987
O2kLR_114,,marine sediment,65.92,24.83,Arabian Sea,doi.org,16.91953125
O2kLR_116,,marine sediment,65.92,24.83,Arabian Sea,doi.org,20.66822034
O2kLR_148,,marine sediment,119.2,-3.53,Makassar Strait,doi.org,10.53181818
O2kLR_149,,marine sediment,119.2,-3.53,Makassar Strait,doi.org,10
O2kLR_150,,coral,146.595,-18.315,Great Barrier Reef,doi.org,5.12345679
O2kLR_151,,coral,146.595,-18.315,Great Barrier Reef,doi.org,5.12345679
O2kLR_152,,coral,146.595,-18.315,Great Barrier Reef,doi.org,5.12345679
O2kLR_166,,marine sediment,122.5,24.8,Okinawa Trough (ODP Hole 195-1202B),doi.org,24.99074074
O2kLR_175,,marine sediment,141.78,36.03,Kuroshio Current,doi.org,28.67644737
O2kLR_177,,marine sediment,141.78,36.03,Kuroshio Current,doi.org,138.0918869
O2kLR_183,,marine sediment,-120.02,34.23,Santa Barbara Basin (California),doi.org,1.247596899
O2kLR_184,,marine sediment,-120.02,34.23,Santa Barbara Basin (California),doi.org,1.247683689
O2kLR_189,,marine sediment,-74.45,-41,"Chilean margin, Southern Ocean (Pacific sector)",doi.org,91.08004386
O2kLR_195,,marine sediment,-75.16,-44.15,Southern Chile Margin,doi.org,36.28070175
O2kLR_197,,marine sediment,-75.16,-44.15,Southern Chile Margin,doi.org,36.54169492
Ocean2kHR_001,,coral,40.1,-3.2,Malindi,doi.org,1
Ocean2kHR_002,,coral,45.1,-12.65,Mayotte,doi.org,0.166666667
Ocean2kHR_003,,coral,45.1,-12.65,Mayotte,doi.org,0.166671598
Ocean2kHR_004,,coral,45.1,-12.65,Mayotte,doi.org,0.166666667
Ocean2kHR_005,,coral,45.1,-12.65,Mayotte,doi.org,0.166666667
Ocean2kHR_006,,coral,115.5757,-8.2473,Lombok,doi.org,0.083333333
Ocean2kHR_007,,coral,39.5,-8.0167,Mafia,doi.org,0.206775701
Ocean2kHR_008,,coral,113.965,-21.905,Ningaloo,doi.org,0.152287582
Ocean2kHR_009,,coral,113.965,-21.905,Ningaloo,doi.org,0.152287582
Ocean2kHR_010,,coral,98.52,-0.13,Mentawai Islands,doi.org,0.083684841
Ocean2kHR_011,,coral,55,-4.62,Mahe,doi.org,0.083337072
Ocean2kHR_012,,coral,40.1,-3.2,Malindi,doi.org,0.083453497
Ocean2kHR_013,,coral,55.25,-21.0333,Reunion,doi.org,0.166670061
Ocean2kHR_014,,coral,34.97,29.42,"Aqaba, Jordan",,1
Ocean2kHR_015,,coral,34.97,29.42,"Aqaba, Jordan",,1
Ocean2kHR_016,,coral,34.97,29.42,"Aqaba, Jordan",,1
Ocean2kHR_017,,coral,34.97,29.42,"Aqaba, Jordan",,1
Ocean2kHR_018,,coral,34.31,27.8483,"Sinai Peninsula, Red Sea",,0.187134503
Ocean2kHR_019,,coral,34.32,27.85,Red Sea,doi.org,0.166666667
Ocean2kHR_020,,coral,43.58,-23.15,Ifaty,doi.org,0.166666667
Ocean2kHR_021,,coral,43.58,-23.15,Ifaty,doi.org,1
Ocean2kHR_022,,coral,43.6195,-23.3572,Ifaty,doi.org,1
Ocean2kHR_023,,coral,113.77,-28.47,Houtman Abrolhos,doi.org,0.13067212
Ocean2kHR_024,,coral,113.77,-28.47,Houtman Abrolhos,doi.org,0.13067212
Ocean2kHR_025,,coral,113.772,-28.4609,Houtman Abrolhos,doi.org,1.104166667
Ocean2kHR_026,,coral,113.749,-28.4589,Houtman Abrolhos,doi.org,1.072847682
Ocean2kHR_027,,coral,113.749,-28.4589,Houtman Abrolhos,doi.org,1.087248322
Ocean2kHR_094,,coral,-64.9888,30.6486,Bermuda south shore,doi.org,1
Ocean2kHR_095,,coral,-64.9888,30.6486,Bermuda south shore,doi.org,1
Ocean2kHR_096,,coral,-66.75,11.77,"Los Roques, Venezuela",doi.org,0.083333333
Ocean2kHR_097,,coral,-61.49,16.2,Guadeloupe,doi.org,0.085900415
Ocean2kHR_098,,coral,-61.49,16.2,Guadeloupe,doi.org,0.085900415
Ocean2kHR_099,,coral,-67,17.93,"Turrumote Reef, Puerto Rico",doi.org,1.003968254
Ocean2kHR_100,,coral,-67,17.93,"Turrumote Reef, Puerto Rico",doi.org,1.003968254
Ocean2kHR_101,,coral,-67,17.93,"Turrumote Reef, Puerto Rico",doi.org,1.003968254
Ocean2kHR_105,,coral,-64.7,32.467,"North East Breakers, Bermuda",doi.org,0.083333333
Ocean2kHR_106,,coral,-64.7,32.467,"North East Breakers, Bermuda",doi.org,0.083333333
Ocean2kHR_107,,coral,-22.8883,16.76,"Pedra de Lume, Cape Verde Islands",doi.org,0.083333333
Ocean2kHR_108,,coral,-60.85,11.17,"Buccoo Reef, Tobago",,1
Ocean2kHR_109,,coral,-60.85,11.17,"Buccoo Reef, Tobago",,1
Ocean2kHR_110,,coral,-60.85,11.17,"Buccoo Reef, Tobago",,1
Ocean2kHR_111,,coral,-60.85,11.17,"Buccoo Reef, Tobago",,1
Ocean2kHR_112,,sclerosponge,-76.053,23.766,"Tongue of the Ocean, Exuma Sound Bahamas",doi.org,1
Ocean2kHR_113,,sclerosponge,-76.053,23.766,"Tongue of the Ocean, Exuma Sound Bahamas",doi.org,1
Ocean2kHR_114,,sclerosponge,-76.577,23.504,"Tongue of the Ocean, Exuma Sound Bahamas",doi.org,1
Ocean2kHR_115,,sclerosponge,-76.577,23.504,"Tongue of the Ocean, Exuma Sound Bahamas",doi.org,1
Ocean2kHR_116,,coral,-80.75,24.93,Florida Bay,doi.org,1
Ocean2kHR_117,,coral,-80.75,24.93,Florida Bay,doi.org,1
Ocean2kHR_118,,coral,-80.17,25.38,Biscayne Bay,doi.org,1
Ocean2kHR_122,,bivalve,-69.8017,43.6561,Gulf of Maine,doi.org,2.957317073
Ocean2kHR_123,,coral,-82.3,24.6,Dry Tortugas,doi.org,0.083333333
Ocean2kHR_124,,coral,-64.5417,30.0867,Bermuda,doi.org,2.909090909
Ocean2kHR_125,,coral,-64.5417,30.0867,Bermuda,doi.org,2.958333333
Ocean2kHR_126,,sclerosponge,-77.95,18.4667,Montego Bay Jamaica,doi.org,3.718390805
Ocean2kHR_127,,sclerosponge,-77.95,18.4667,Montego Bay Jamaica,doi.org,3.75739645
Ocean2kHR_128,,sclerosponge,-78.95,17.5333,Pedro Bank Jamaica,doi.org,5.153846154
Ocean2kHR_129,,sclerosponge,-78.95,17.5333,Pedro Bank Jamaica,doi.org,5.428571429
Ocean2kHR_130,,coral,-78.62,25.84,Gingerbreads Bahamas,doi.org,1
Ocean2kHR_131,,coral,-86.74,20.83,"Punta Maroma, Mexico",doi.org,1
Ocean2kHR_132,,coral,-149.8333,-17.5,Moorea,doi.org,1
Ocean2kHR_133,,coral,166.99,-15,Vanuatu,doi.org,1
Ocean2kHR_134,,coral,166.4667,-22.475,Amedee Island,doi.org,0.083333333
Ocean2kHR_135,,coral,-157.2473,1.6792,Kiritimati,doi.org,0.083332831
Ocean2kHR_136,,coral,-157.2473,1.6792,Kiritimati,doi.org,0.083332831
Ocean2kHR_137,,coral,112.33,16.85,"Xisha Island, South China Sea",doi.org,0.083418319
Ocean2kHR_138,,coral,-82,7.95,"Secas Island, Panama",doi.org,0.101671565
Ocean2kHR_139,,coral,-162.13,5.87,Palmyra,doi.org,0.206331213
Ocean2kHR_140,,coral,145.8167,-5.2167,"Madang Lagoon, Papua New Guinea",doi.org,0.25
Ocean2kHR_141,,coral,144.8833,-4.15,"Laing Island, Papua New Guinea",doi.org,0.25
Ocean2kHR_142,,coral,179.23,-16.82,"Savusavu Bay, Fiji",doi.org,1
Ocean2kHR_143,,coral,150.5,-2.5,"New Ireland, Papua",doi.org,0.083693753
Ocean2kHR_144,,coral,151.9772,-4.1916,Rabaul,doi.org,0.083329065
Ocean2kHR_145,,coral,151.9772,-4.1916,Rabaul,doi.org,0.083329065
Ocean2kHR_146,,coral,151.9772,-4.1916,Rabaul,doi.org,0.083329065
Ocean2kHR_147,,coral,-159.8278,-21.2378,Rarotonga,doi.org,0.125002314
Ocean2kHR_148,,coral,-159.8278,-21.2378,Rarotonga,doi.org,0.125002314
Ocean2kHR_149,,coral,-159.8278,-21.2378,Rarotonga,doi.org,0.124997686
Ocean2kHR_150,,coral,-159.8278,-21.2378,Rarotonga,doi.org,0.125
Ocean2kHR_151,,coral,-159.8278,-21.2378,Rarotonga,doi.org,0.125
Ocean2kHR_152,,coral,-159.8278,-21.2378,Rarotonga,doi.org,0.124993271
Ocean2kHR_153,,coral,-159.8278,-21.2378,Rarotonga,doi.org,0.124993271
Ocean2kHR_154,,coral,166.04,-15.94,Vanuatu,doi.org,0.083333333
Ocean2kHR_155,,coral,166.04,-15.94,Vanuatu,doi.org,0.083333333
Ocean2kHR_156,,coral,179.2333,-16.8167,Savusavu Bay,doi.org,1
Ocean2kHR_157,,coral,179.2333,-16.8167,Savusavu Bay,doi.org,1
Ocean2kHR_158,,coral,179.2333,-16.8167,Savusavu Bay,doi.org,1
Ocean2kHR_159,,coral,-174.7167,-19.9333,Hafera Island,doi.org,1
Ocean2kHR_160,,coral,-162.13,5.87,Palmyra,doi.org,0.08332838
Ocean2kHR_161,,coral,-162.13,5.87,Palmyra,doi.org,0.08332838
Ocean2kHR_162,,coral,-162.13,5.87,Palmyra,doi.org,0.083330855
Ocean2kHR_163,,coral,142.1941,27.1059,Miyanohama,doi.org,0.16666712
Ocean2kHR_164,,coral,142.1941,27.1059,Miyanohama,doi.org,0.16666712
Ocean2kHR_165,,coral,142.1941,27.1059,Miyanohama,doi.org,0.16666712
Ocean2kHR_166,,coral,144.8359,13.5982,Double Reef,doi.org,0.083334655
Ocean2kHR_167,,coral,153,-22.1,Abraham Reef,doi.org,1.036036036
Ocean2kHR_168,,coral,153,-22.1,Abraham Reef,doi.org,1.036036036
Ocean2kHR_169,,coral,-109.2131,10.2773,Clipperton Atoll,doi.org,0.083333333
Ocean2kHR_170,,coral,-109.2131,10.2773,Clipperton Atoll,doi.org,0.083333333
Ocean2kHR_171,,coral,124.833,-1.5,Bunaken Island,doi.org,0.083331206
Ocean2kHR_172,,coral,145.82,-5.22,"Madang Lagoon, Papua New Guinea",doi.org,0.25
Ocean2kHR_173,,coral,-91.23,-0.4,Urvina Bay,doi.org,1.03601108
Ocean2kHR_174,,coral,167.2,-15.7,"Malo Channel, Espiritu Santo Island, Vanuatu",doi.org,0.067142857
Ocean2kHR_175,,coral,167.2,-15.7,"Malo Channel, Espiritu Santo Island, Vanuatu",doi.org,0.067142857
Ocean2kHR_176,,coral,167.2,-15.7,"Malo Channel, Espiritu Santo Island, Vanuatu",doi.org,0.067142857
Ocean2kHR_177,,coral,173,1,Maiana,doi.org,0.166666667
Ocean2kHR_178,,coral,172,1,Tarawa,doi.org,0.083333333
Ocean2kHR_179,,coral,166.9283,-0.53296,Nauru,doi.org,0.121378882
Ocean2kHR_180,,coral,166.9283,-0.53296,Nauru,doi.org,0.121378882
Ocean2kHR_181,,coral,134.3837,7.2708,Palau,doi.org,0.083333333
Ocean2kHR_182,,coral,134.3837,7.2708,Palau,doi.org,0.083333333
Ocean2kHR_183,,coral,134.2503,7.2859,Palau,doi.org,0.083333333
Ocean2kHR_184,,coral,134.2503,7.2859,Palau,doi.org,0.083333333
Ocean2kHR_185,,coral,-109.2131,10.2773,Clipperton,doi.org,0.08333333
Ocean2kHR_186,,coral,-109.2131,10.2773,Clipperton,doi.org,0.08333333
Ocean2kHR_187,,coral,-109.2131,10.2773,Clipperton,doi.org,0.08333333
Ocean2kHR_188,,coral,-109.2131,10.2773,Clipperton,doi.org,0.083375337
Ocean2kHR_189,,coral,-109.2131,10.2773,Clipperton,doi.org,0.083375337
Ocean2kHR_190,,coral,146.0333,-16.7167,GBR,doi.org,2.164835165
Ocean2kHR_191,,coral,146.0333,-16.7167,GBR,doi.org,2.164835165
Ocean2kHR_192,,coral,146.0333,-16.7167,GBR,doi.org,2.164835165
Ocean2kHR_193,,coral,148.43,-17.73,Coral Sea,doi.org,5
Ocean2kHR_194,,coral,148.43,-17.73,Coral Sea,doi.org,5
PYT6B1VXPJH,,lake sediment,126.36,42.17,Sihailongwa lake,doi.org,15.04859813
PYT7SYB6YG2,,marine sediment,-10.0983,30.845,"Cape Ghir, NW Africa",doi.org,11.86792453
PYT8GKKY6KC,,marine sediment,-9.3498,38.556,"Tagus mud patch, southern portuguese margin, North Atlantic",doi.org,12.43225806
PYT9AHP5G65,,glacier ice,-107.99,-86.5,US-ITASE-2002-4,doi.org,0.117045711
PYTE7VH7UMO,,speleothem,-3.5,42.9,Northern Spain,doi.org,4.746394231
PYTEXTV36GE,,lake sediment,34.2883,-10.0033,Lake Malawi,doi.org,20.37142857
PYTIA9T379Z,,marine sediment,141.78,36.03,Kuroshio Current,doi.org,138.0918869
PYTKP5366IT,,marine sediment,-9.3498,38.556,"Tagus mud patch, southern portuguese margin, North Atlantic",doi.org,49.10365854
PYTOKR86OXI,,lake sediment,-71.8167,-45.5167,Laguna Escondida,doi.org,1
PYTTQ9BOYQZ,,marine sediment,-9.3498,38.556,"Tagus mud patch, southern portuguese margin, North Atlantic",doi.org,49.10365854
PYTWT2GH0OQ,,marine sediment,4.03,40.5,Minorca contourite,doi.org,14.625
PYTYS6A5PNT,,coral,-82,7.95,"Secas Island, Panama",doi.org,0.101671565
PYTZ0SKSIEY,,marine sediment,-62.48,43.53,"Emerald Basin, Nova Scotia",doi.org,76.9047619
PYTZXOVGF3P,,marine sediment,4.03,40.5,Minorca contourite,doi.org,14.625
SAm_010,,tree,-71.92,-41.17,Central Andes composite 15,doi.org,1
SAm_011,,tree,-71.5,-38.5,Central Andes composite 6,doi.org,1
SAm_012,,tree,-71.5,-38.5,Central Andes composite 6,doi.org,1
SAm_013,,tree,-71.5,-38.5,Central Andes composite 6,doi.org,1
SAm_014,,tree,-71.5,-38.5,Central Andes composite 6,doi.org,1
SAm_015,,tree,-71.5,-38.5,Central Andes composite 6,doi.org,1
SAm_016,,tree,-71.25,-39.33,Central Andes composite 9,doi.org,1
SAm_017,,tree,-71.25,-39.33,Central Andes composite 9,doi.org,1
SAm_018,,tree,-71.25,-39.33,Central Andes composite 9,doi.org,1
SAm_019,,tree,-71.25,-39.33,Central Andes composite 9,doi.org,1
SAm_020,,tree,-71.25,-39.33,Central Andes composite 9,doi.org,1
SAm_024,,lake sediment,-70.92,-33.85,Laguna Aculeo,doi.org,1
SAm_0241,,lake sediment,-70.92,-33.85,Laguna Aculeo,doi.org,1
SAm_0242,,lake sediment,-70.92,-33.85,Laguna Aculeo,doi.org,1
SAm_0243,,lake sediment,-70.92,-33.85,Laguna Aculeo,doi.org,1
SAm_0244,,lake sediment,-70.92,-33.85,Laguna Aculeo,doi.org,1
SAm_025,,lake sediment,-70.5,-32.2667,Laguna Chepical,doi.org,1
SAm_026,,lake sediment,-70.5,-32.2667,Laguna Chepical,doi.org,1
SAm_031,,lake sediment,-71.8167,-45.5167,Laguna Escondida,doi.org,1
SAm_032,,lake sediment,-71.8167,-45.5167,Laguna Escondida,doi.org,1
SAm_033,,lake sediment,-71.8167,-45.5167,Laguna Escondida,doi.org,1
SAm_034,,lake sediment,-71.8167,-45.5167,Laguna Escondida,doi.org,1
SAm_035,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_036,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_037,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_038,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_039,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_040,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_041,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_042,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_043,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_044,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_045,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
SAm_046,,glacier ice,-70.8333,-13.9333,Quelccaya Ice Cap,doi.org,1
