dataSetName,mode,time_id,archiveType,geo_meanLon,geo_meanLat,geo_meanElev,geo_type,collectionName,tagMD5,maxYear,minYear,pub1_author,pub1_journal,pub1_pages,pub1_title,pub1_type,pub1_doi,pub1_year,geo_siteName,@context,lipdVersion,tableType,paleoData_tableName,paleoData_missingValue,paleoData_filename,pub1_publisher,investigators
Asi-CHIN063.Shao.2013,paleoData,101.122263087,tree,98.22,36.75,3040.0,Feature,,959a08e9d3777fdfec8e90df6114a605,2001.0,681.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN063,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN063.Shao.2013.paleo0measurement0.csv,,
Asi-KYRG008.Shiyatov.2013,paleoData,101.122263087,tree,72.58,40.2,4100.0,Feature,,7fca116c2bba5080c890aad8980ac2ba,1995.0,1420.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,KYRG008,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG008.Shiyatov.2013.paleo0measurement0.csv,,
Asi-KYRG008.Shiyatov.2013,paleoData,101.122263087,tree,72.58,40.2,4100.0,Feature,,7fca116c2bba5080c890aad8980ac2ba,1995.0,1420.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,KYRG008,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG008.Shiyatov.2013.paleo0measurement0.csv,,
Asi-PAKI016.Esper.2007,paleoData,101.122263087,tree,75.5,35.17,3050.0,Feature,,dd1c969bcf7a853f9c5b6e1d3d4d3349,1993.0,388.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI016,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI016.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI016.Esper.2007,paleoData,101.122263087,tree,75.5,35.17,3050.0,Feature,,dd1c969bcf7a853f9c5b6e1d3d4d3349,1993.0,388.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI016,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI016.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-KYRG003.Esper.2007,paleoData,101.122263087,tree,72.58,40.17,3700.0,Feature,,6f9d250e48023435610adc06bf75521f,1995.0,1591.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,KYRG003,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG003.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-KYRG003.Esper.2007,paleoData,101.122263087,tree,72.58,40.17,3700.0,Feature,,6f9d250e48023435610adc06bf75521f,1995.0,1591.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,KYRG003,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG003.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI033.Cook.2013,paleoData,101.122263087,tree,74.75,35.5,3600.0,Feature,,97eecea36d13947e7637647318779e1c,2007.0,1362.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI033,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI033.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI033.Cook.2013,paleoData,101.122263087,tree,74.75,35.5,3600.0,Feature,,97eecea36d13947e7637647318779e1c,2007.0,1362.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI033,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI033.Cook.2013.paleo0measurement0.csv,,
Asi-MQRXJP.PAGES2k.2013,paleoData,101.122263087,tree,99.68,34.75,100.0,Feature,,54a8d60500b37e0e16d6089e6c0af4aa,2002.0,960.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,MQRXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-MQRXJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-MQRXJP.PAGES2k.2013,paleoData,101.122263087,tree,99.68,34.75,100.0,Feature,,54a8d60500b37e0e16d6089e6c0af4aa,2002.0,960.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,MQRXJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-MQRXJP.PAGES2k.2013.paleo0measurement0.csv,,
Ocn-XishaIslandSouthChinaSea.Sun.2004,paleoData,101.122263087,coral,112.33,16.85,-20.0,Feature,,4f81c75ae6e934255e91b62767c34c0f,1994.34,1906.0,"Sun, Yali;Sun, Min;Wei, Gangjian;Lee, Typhoon;Nie, Baofu;Yu, Zhiwe",Paleoceanography,PA2004,"Strontium contents of a Porites coral from Xisha Island, South China Sea: A proxy for sea-surface temperature of the 20th century",article,10.1029/2003PA000959,2004,"Xisha Island, South China Sea",context.jsonld,1.3,meas,paleo0measurement0,nan,Ocn-XishaIslandSouthChinaSea.Sun.2004.paleo0measurement0.csv,Wiley-Blackwell,Sun
Ocn-XishaIslandSouthChinaSea.Sun.2004,paleoData,101.122263087,coral,112.33,16.85,-20.0,Feature,,4f81c75ae6e934255e91b62767c34c0f,1994.34,1906.0,"Sun, Yali;Sun, Min;Wei, Gangjian;Lee, Typhoon;Nie, Baofu;Yu, Zhiwe",Paleoceanography,PA2004,"Strontium contents of a Porites coral from Xisha Island, South China Sea: A proxy for sea-surface temperature of the 20th century",article,10.1029/2003PA000959,2004,"Xisha Island, South China Sea",context.jsonld,1.3,meas,paleo0measurement0,nan,Ocn-XishaIslandSouthChinaSea.Sun.2004.paleo0measurement0.csv,Wiley-Blackwell,Sun
Asi-PAKI027.Cook.2013,paleoData,101.122263087,tree,71.93,35.35,2670.0,Feature,,212fa37615ef5ada4149818d792a36e5,2006.0,1511.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI027,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI027.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI027.Cook.2013,paleoData,101.122263087,tree,71.93,35.35,2670.0,Feature,,212fa37615ef5ada4149818d792a36e5,2006.0,1511.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI027,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI027.Cook.2013.paleo0measurement0.csv,,
Asi-CHIN047.Brauning.2013,paleoData,101.122263087,tree,97.03,31.12,2500.0,Feature,,9cce3b227f0f10714c017b0a08c69849,1994.0,1406.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN047,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN047.Brauning.2013.paleo0measurement0.csv,,
Asi-CHIN047.Brauning.2013,paleoData,101.122263087,tree,97.03,31.12,2500.0,Feature,,9cce3b227f0f10714c017b0a08c69849,1994.0,1406.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN047,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN047.Brauning.2013.paleo0measurement0.csv,,
Asi-SHIYAT.PAGES2k.2013,paleoData,101.122263087,tree,71.5,39.83,0.0,Feature,,bc0b00a8d01fac211f44ec996d9b95ca,1995.0,870.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,SHIYAT,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-SHIYAT.PAGES2k.2013.paleo0measurement0.csv,,
Asi-SHIYAT.PAGES2k.2013,paleoData,101.122263087,tree,71.5,39.83,0.0,Feature,,bc0b00a8d01fac211f44ec996d9b95ca,1995.0,870.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,SHIYAT,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-SHIYAT.PAGES2k.2013.paleo0measurement0.csv,,
Asi-CHIN066.Shao.2013,paleoData,101.122263087,tree,96.28,33.72,3500.0,Feature,,9d775b32b50ebdc4f0d9e78c366b50a5,2002.0,1374.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN066,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN066.Shao.2013.paleo0measurement0.csv,,
Asi-CHIN066.Shao.2013,paleoData,101.122263087,tree,96.28,33.72,3500.0,Feature,,9d775b32b50ebdc4f0d9e78c366b50a5,2002.0,1374.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CHIN066,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CHIN066.Shao.2013.paleo0measurement0.csv,,
Asi-MQACJP.PAGES2k.2013,paleoData,101.122263087,tree,100.35,35.07,2600.0,Feature,,dd3fdd599df3ffdc4ac1d3ba14b099c4,2001.0,1082.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,MQACJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-MQACJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-MQACJP.PAGES2k.2013,paleoData,101.122263087,tree,100.35,35.07,2600.0,Feature,,dd3fdd599df3ffdc4ac1d3ba14b099c4,2001.0,1082.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,MQACJP,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-MQACJP.PAGES2k.2013.paleo0measurement0.csv,,
Asi-NEPA036.Krusic.2013,paleoData,101.122263087,tree,87.2,27.73,2300.0,Feature,,137f4d0df184e8d488240ed94eede4ba,1996.0,1509.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA036,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA036.Krusic.2013.paleo0measurement0.csv,,
Asi-NEPA036.Krusic.2013,paleoData,101.122263087,tree,87.2,27.73,2300.0,Feature,,137f4d0df184e8d488240ed94eede4ba,1996.0,1509.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,NEPA036,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-NEPA036.Krusic.2013.paleo0measurement0.csv,,
Asi-CENTIB.PAGES2k.2013,paleoData,101.122263087,tree,92.0,29.35,2900.0,Feature,,cf6a58c67beed7e174f7db296489aa3b,2008.0,1285.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CENTIB,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CENTIB.PAGES2k.2013.paleo0measurement0.csv,,
Asi-CENTIB.PAGES2k.2013,paleoData,101.122263087,tree,92.0,29.35,2900.0,Feature,,cf6a58c67beed7e174f7db296489aa3b,2008.0,1285.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,CENTIB,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-CENTIB.PAGES2k.2013.paleo0measurement0.csv,,
Asi-BT005.Cook.2010,paleoData,101.122263087,tree,90.15,27.45,2150.0,Feature,,d7355d3cce865e6a7e2ede6f9cb11003,2006.0,1582.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT005,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT005.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-BT005.Cook.2010,paleoData,101.122263087,tree,90.15,27.45,2150.0,Feature,,d7355d3cce865e6a7e2ede6f9cb11003,2006.0,1582.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT005,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT005.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-PAKI022.Cook.2013,paleoData,101.122263087,tree,71.73,35.9,3600.0,Feature,,e8c2faa201c2dfbe4664fb262fb7a722,2006.0,1537.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI022,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI022.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI022.Cook.2013,paleoData,101.122263087,tree,71.73,35.9,3600.0,Feature,,e8c2faa201c2dfbe4664fb262fb7a722,2006.0,1537.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI022,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI022.Cook.2013.paleo0measurement0.csv,,
Asi-KYRG004.Esper.2007,paleoData,101.122263087,tree,72.58,40.17,4200.0,Feature,,4b4ff72da1d202aa00d6109b99e6b971,1995.0,1378.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,KYRG004,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG004.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-KYRG004.Esper.2007,paleoData,101.122263087,tree,72.58,40.17,4200.0,Feature,,4b4ff72da1d202aa00d6109b99e6b971,1995.0,1378.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,KYRG004,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-KYRG004.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-BT011.Cook.2010,paleoData,101.122263087,tree,90.15,27.45,2150.0,Feature,,a7653db1de646dac2c32d54ee9f0bd8a,2005.0,1456.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT011,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT011.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-BT011.Cook.2010,paleoData,101.122263087,tree,90.15,27.45,2150.0,Feature,,a7653db1de646dac2c32d54ee9f0bd8a,2005.0,1456.0,"Cook, E. R.;Anchukaitis, K. J.;Buckley, B. M.;DArrigo, R. D.;Jacoby, G. C.;Wright, W. E",Science,486-489,Asian Monsoon Failure and Megadrought During the Last Millennium,journal-article,10.1126/science.1185188,2010,BT011,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-BT011.Cook.2010.paleo0measurement0.csv,American Association for the Advancement of Science (AAAS),
Asi-INDI024.Borgaonkar.2013,paleoData,101.122263087,tree,78.17,31.37,3150.0,Feature,,3c3410cbcfb26e84213cc3c1105e9a3e,2004.0,1538.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,INDI024,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-INDI024.Borgaonkar.2013.paleo0measurement0.csv,,
Asi-INDI024.Borgaonkar.2013,paleoData,101.122263087,tree,78.17,31.37,3150.0,Feature,,3c3410cbcfb26e84213cc3c1105e9a3e,2004.0,1538.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,INDI024,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-INDI024.Borgaonkar.2013.paleo0measurement0.csv,,
Asi-PAKI036.Cook.2013,paleoData,101.122263087,tree,74.18,36.15,3900.0,Feature,,bd636ade3a49aae2e9b50c636dd6f82b,2005.0,1387.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI036,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI036.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI036.Cook.2013,paleoData,101.122263087,tree,74.18,36.15,3900.0,Feature,,bd636ade3a49aae2e9b50c636dd6f82b,2005.0,1387.0,"Cook, Edward R.;Krusic, Paul J.;Anchukaitis, Kevin J.;Buckley, Brendan M.;Nakatsuka, Takeshi;Sano, Masak",Climate Dynamics,2957-2972,Tree-ring reconstructed summer temperature anomalies for temperate East Asia since 800 C.E.,article,10.1007/s00382-012-1611-x,2013,PAKI036,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI036.Cook.2013.paleo0measurement0.csv,,
Asi-PAKI011.Esper.2007,paleoData,101.122263087,tree,75.08,36.58,3276.0,Feature,,857712f71ed9802b5740c13b585904fb,1990.0,554.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI011,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI011.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
Asi-PAKI011.Esper.2007,paleoData,101.122263087,tree,75.08,36.58,3276.0,Feature,,857712f71ed9802b5740c13b585904fb,1990.0,554.0,"Esper, Jan;Frank, David C.;Wilson, Robert J. S.;Büntgen, Ulf;Treydte, Kersti",Trees,141-150,Uniform growth trends among central Asian low- and high-elevation juniper tree sites,article,10.1007/s00468-006-0104-0,2007,PAKI011,context.jsonld,1.3,meas,paleo0measurement0,nan,Asi-PAKI011.Esper.2007.paleo0measurement0.csv,Springer Science + Business Media,
